,country,year,exch_usd,domestic_debt_default,sovereign_external_debt_default,gdp_weighted_default,inflation_annual_cpi,independence,systemic_crisis,inflation_crisis,banking_crisis,exch_usd_discretized,inflation_cpi_discretized,currency_crisis
915,Zambia,1961,0.0007122000000000001,false,false,0.0,0.151745068,false,false,false,false,0,0,no_crisis
916,Zambia,1962,0.0007136,false,false,0.0,1.363636364,false,false,false,false,0,0,no_crisis
917,Zambia,1963,0.000715,false,false,0.0,-0.448430493,false,false,false,false,0,0,no_crisis
918,Zambia,1964,0.0007168,false,false,0.0,3.0030030030000003,true,false,false,false,0,1,no_crisis
919,Zambia,1965,0.0007136,false,false,0.0,8.163265306,true,false,false,false,0,2,no_crisis
920,Zambia,1966,0.0007168,false,false,0.0,10.242587599999998,true,false,false,false,0,2,no_crisis
921,Zambia,1967,0.0007104,false,false,0.0,5.012224938999999,true,false,false,false,0,1,no_crisis
922,Zambia,1968,0.0007168,false,false,0.0,10.71012806,true,false,false,false,0,2,no_crisis
923,Zambia,1969,0.0007126000000000001,false,false,0.0,2.523659306,true,false,false,false,0,1,no_crisis
924,Zambia,1970,0.0007141,false,false,0.0,2.564102564,true,false,false,false,0,1,no_crisis
925,Zambia,1971,0.0007143,false,false,0.0,6.52173913,true,false,false,false,0,2,no_crisis
926,Zambia,1972,0.0007143,false,false,0.0,4.7619047619999995,true,false,false,false,0,1,no_crisis
927,Zambia,1973,0.0006429,false,false,0.0,6.493506494,true,false,false,false,0,2,no_crisis
928,Zambia,1974,0.0006429,false,false,0.0,7.926829268,true,false,false,false,0,2,no_crisis
929,Zambia,1975,0.0006429,false,false,0.0,10.16949153,true,false,false,false,0,2,no_crisis
930,Zambia,1976,0.0007934,false,false,0.0,18.97435897,true,false,false,false,0,3,no_crisis
931,Zambia,1977,0.0007589,false,false,0.0,19.82758621,true,false,false,false,0,3,crisis
932,Zambia,1978,0.0007862,false,false,0.0,16.18705036,true,false,false,false,0,3,no_crisis
933,Zambia,1979,0.0007775000000000001,false,false,0.0,9.59752322,true,false,false,false,0,2,no_crisis
934,Zambia,1980,0.0008031000000000001,false,false,0.0,11.729000000000001,true,false,false,false,0,3,no_crisis
935,Zambia,1981,0.00088,false,false,0.0,13.997,true,false,false,false,0,3,no_crisis
936,Zambia,1982,0.0009285,false,false,0.0,12.495,true,false,false,false,0,3,no_crisis
937,Zambia,1983,0.001236,false,true,0.0,19.692,true,false,false,false,0,3,crisis
938,Zambia,1984,0.002105,false,true,0.0,20.019000000000002,true,false,true,false,0,3,crisis
939,Zambia,1985,0.00563,false,true,0.0,37.43,true,false,true,false,0,3,crisis
940,Zambia,1986,0.014480000000000002,false,true,0.0,54.8,true,false,true,false,0,3,crisis
941,Zambia,1987,0.0077,false,true,0.0,47.028,true,false,true,false,0,3,no_crisis
942,Zambia,1988,0.0095,false,true,0.0,54.042,true,false,true,false,0,3,crisis
943,Zambia,1989,0.01841,false,true,0.0,128.29399999999998,true,false,true,false,0,3,crisis
944,Zambia,1990,0.0459,false,true,0.0,109.55799999999999,true,false,true,false,0,3,crisis
945,Zambia,1991,0.08732999999999999,false,true,0.0,97.70100000000001,true,false,true,false,0,3,crisis
946,Zambia,1992,0.31496,false,true,0.0,165.725,true,false,true,false,1,3,crisis
947,Zambia,1993,0.561,false,true,0.0,183.263,true,false,true,false,1,3,crisis
948,Zambia,1994,0.6990000000000001,false,true,0.0,54.614,true,false,true,false,1,3,crisis
949,Zambia,1995,0.978,false,false,0.0,34.905,true,true,true,true,2,3,crisis
950,Zambia,1996,1.287,false,false,0.0,43.095,true,true,true,true,2,3,crisis
951,Zambia,1997,1.44,false,false,0.0,24.41,true,true,true,true,2,3,no_crisis
952,Zambia,1998,2.425,false,false,0.0,24.456,true,true,true,true,2,3,crisis
953,Zambia,1999,2.76,false,false,0.0,26.79,true,false,true,false,2,3,no_crisis
954,Zambia,2000,4.45,false,false,0.0,26.1,true,false,true,false,2,3,crisis
955,Zambia,2001,3.735,false,false,0.0,21.357,true,false,true,false,2,3,no_crisis
956,Zambia,2002,4.5,false,false,0.0,22.239,true,false,true,false,2,3,no_crisis
957,Zambia,2003,4.4,false,false,0.0,21.4,true,false,true,false,2,3,no_crisis
958,Zambia,2004,4.6,false,false,0.0,17.969,true,false,false,false,2,3,no_crisis
959,Zambia,2005,3.34,false,false,0.0,18.325,true,false,false,false,2,3,no_crisis
960,Zambia,2006,4.4172199999999995,false,false,0.0,9.017000000000001,true,false,false,false,2,2,no_crisis
961,Zambia,2007,3.83,false,false,0.0,10.655,true,false,false,false,2,2,no_crisis
962,Zambia,2008,4.83226,false,false,0.0,12.449000000000002,true,false,false,false,2,3,crisis
963,Zambia,2009,4.631,false,false,0.0,13.392000000000001,true,false,false,false,2,3,no_crisis
964,Zambia,2010,4.7899,false,false,0.0,8.5,true,false,false,false,2,2,no_crisis
965,Zambia,2011,5.113980000000001,false,false,0.0,8.658,true,false,false,false,2,2,no_crisis
966,Zambia,2012,5.1466133,false,false,0.0,6.575,true,false,false,false,2,2,no_crisis
967,Zambia,2013,5.52,false,false,0.0,6.978,true,false,false,false,2,2,crisis
968,Zambia,2014,6.3856,false,false,0.0,7.811,true,false,false,false,2,2,no_crisis
969,Zimbabwe,1921,4.81e-27,false,false,0.0,-17.24137931,false,false,false,false,0,0,no_crisis
970,Zimbabwe,1922,4.34e-27,false,false,0.0,-13.88888889,false,false,false,false,0,0,no_crisis
971,Zimbabwe,1923,4.589999999999999e-27,false,false,0.0,-4.032258065,false,false,false,false,0,0,no_crisis
972,Zimbabwe,1927,4.1e-27,false,false,0.0,0.847457627,false,false,false,false,0,0,no_crisis
973,Zimbabwe,1928,4.1200000000000004e-27,false,false,0.0,0.8403361340000001,false,false,false,false,0,0,no_crisis
974,Zimbabwe,1929,4.1e-27,false,false,0.0,0.0,false,false,false,false,0,0,no_crisis
975,Zimbabwe,1930,4.1200000000000004e-27,false,false,0.0,-5.0,false,false,false,false,0,0,no_crisis
976,Zimbabwe,1931,5.929999999999999e-27,false,false,0.0,-7.01754386,false,false,false,false,0,0,no_crisis
977,Zimbabwe,1932,6.100000000000001e-27,false,false,0.0,-3.7735849060000004,false,false,false,false,0,0,no_crisis
978,Zimbabwe,1933,3.910000000000001e-27,false,false,0.0,-2.9411764710000003,false,false,false,false,0,0,no_crisis
979,Zimbabwe,1934,4.0400000000000005e-27,false,false,0.0,-1.01010101,false,false,false,false,0,0,no_crisis
980,Zimbabwe,1935,4.06e-27,false,false,0.0,0.0,false,false,false,false,0,0,no_crisis
981,Zimbabwe,1936,4.08e-27,false,false,0.0,-1.020408163,false,false,false,false,0,0,no_crisis
982,Zimbabwe,1937,4e-27,false,false,0.0,6.18556701,false,false,false,false,0,2,no_crisis
983,Zimbabwe,1938,4.2799999999999995e-27,false,false,0.0,-2.9126213589999996,false,false,false,false,0,0,no_crisis
984,Zimbabwe,1939,5.09e-27,false,false,0.0,0.906344411,false,false,false,false,0,0,no_crisis
985,Zimbabwe,1940,4.96e-27,false,false,0.0,2.9940119760000004,false,false,false,false,0,1,no_crisis
986,Zimbabwe,1941,4.96e-27,false,false,0.0,3.7790697669999997,false,false,false,false,0,1,no_crisis
987,Zimbabwe,1942,4.96e-27,false,false,0.0,5.6022408960000005,false,false,false,false,0,1,no_crisis
988,Zimbabwe,1943,4.96e-27,false,false,0.0,6.100795756,false,false,false,false,0,2,no_crisis
989,Zimbabwe,1944,4.96e-27,false,false,0.0,3.0,false,false,false,false,0,1,no_crisis
990,Zimbabwe,1945,4.96e-27,false,false,0.0,2.669902913,false,false,false,false,0,1,no_crisis
991,Zimbabwe,1946,4.96e-27,false,false,0.0,5.200945626,false,false,false,false,0,1,no_crisis
992,Zimbabwe,1947,4.96e-27,false,false,0.0,2.921348315,false,false,false,false,0,1,no_crisis
993,Zimbabwe,1948,4.96e-27,false,false,0.0,9.388646288,false,false,false,false,0,2,no_crisis
994,Zimbabwe,1949,7.140000000000001e-27,false,false,0.0,3.79241517,false,false,false,false,0,1,no_crisis
995,Zimbabwe,1950,7.140000000000001e-27,false,false,0.0,7.692307692000001,false,false,false,false,0,2,no_crisis
996,Zimbabwe,1951,7.140000000000001e-27,false,false,0.0,6.964285714,false,false,false,false,0,2,no_crisis
997,Zimbabwe,1952,7.140000000000001e-27,false,false,0.0,8.180300501,false,false,false,false,0,2,no_crisis
998,Zimbabwe,1953,7.140000000000001e-27,false,false,0.0,2.777777778,false,false,false,false,0,1,no_crisis
999,Zimbabwe,1954,7.140000000000001e-27,false,false,0.0,0.0,false,false,false,false,0,0,no_crisis
1000,Zimbabwe,1955,7.140000000000001e-27,false,false,0.0,1.651651652,false,false,false,false,0,0,no_crisis
1001,Zimbabwe,1956,7.18e-27,false,false,0.0,4.4313146230000005,false,false,false,false,0,1,no_crisis
1002,Zimbabwe,1957,7.1e-27,false,false,0.0,2.97029703,false,false,false,false,0,1,no_crisis
1003,Zimbabwe,1958,7.1e-27,false,false,0.0,3.571428571,false,false,false,false,0,1,no_crisis
1004,Zimbabwe,1959,7.12e-27,false,false,0.0,2.652519894,false,false,false,false,0,1,no_crisis
1005,Zimbabwe,1960,7.15e-27,false,false,0.0,2.4547803619999997,false,false,false,false,0,1,no_crisis
1006,Zimbabwe,1961,7.109999999999999e-27,false,false,0.0,2.90037831,false,false,false,false,0,1,no_crisis
1007,Zimbabwe,1962,7.140000000000001e-27,false,false,0.0,2.083333333,false,false,false,false,0,1,no_crisis
1008,Zimbabwe,1963,7.140000000000001e-27,false,false,0.0,1.080432173,false,false,false,false,0,0,no_crisis
1009,Zimbabwe,1964,7.140000000000001e-27,false,false,0.0,2.500022554,false,false,false,false,0,1,no_crisis
1010,Zimbabwe,1965,7.140000000000001e-27,true,true,0.0,2.5000034319999997,true,false,false,false,0,1,no_crisis
1011,Zimbabwe,1966,7.140000000000001e-27,true,true,0.0,3.121953195,true,false,false,false,0,1,no_crisis
1012,Zimbabwe,1967,7.140000000000001e-27,true,true,0.0,2.365179967,true,false,false,false,0,1,no_crisis
1013,Zimbabwe,1968,7.140000000000001e-27,true,true,0.0,1.38631904,true,false,false,false,0,0,no_crisis
1014,Zimbabwe,1969,7.140000000000001e-27,true,true,0.0,0.364644862,true,false,false,false,0,0,no_crisis
1015,Zimbabwe,1970,7.159999999999999e-27,true,true,0.0,2.088991186,true,false,false,false,0,1,no_crisis
1016,Zimbabwe,1971,6.71e-27,true,true,0.0,3.024884047,true,false,false,false,0,1,no_crisis
1017,Zimbabwe,1972,6.520000000000001e-27,true,true,0.0,2.84975748,true,false,false,false,0,1,no_crisis
1018,Zimbabwe,1973,6.06e-27,true,true,0.0,3.1066413760000002,true,false,false,false,0,1,no_crisis
1019,Zimbabwe,1974,5.49e-27,true,true,0.0,6.596092646000001,true,false,false,false,0,2,no_crisis
1020,Zimbabwe,1975,6.25e-27,true,true,0.0,10.00764002,true,false,false,false,0,2,no_crisis
1021,Zimbabwe,1976,6.19e-27,true,true,0.0,11.0416805,true,false,false,false,0,2,no_crisis
1022,Zimbabwe,1977,6.470000000000001e-27,true,true,0.0,10.25640067,true,false,false,false,0,2,crisis
1023,Zimbabwe,1978,6.75e-27,true,true,0.0,8.229915112,true,false,false,false,0,2,no_crisis
1024,Zimbabwe,1979,6.740000000000001e-27,true,true,0.0,12.55279758,true,false,false,false,0,3,no_crisis
1025,Zimbabwe,1980,6.31e-27,true,true,0.0,7.2,true,false,false,false,0,2,no_crisis
1026,Zimbabwe,1981,7.23e-27,false,false,0.0,13.2,true,false,false,false,0,3,no_crisis
1027,Zimbabwe,1982,7.390000000000002e-27,false,false,0.0,10.4,true,false,false,false,0,2,crisis
1028,Zimbabwe,1983,1.11e-26,false,false,0.0,23.2,true,false,true,false,0,3,crisis
1029,Zimbabwe,1984,1.4500000000000002e-26,false,false,0.0,20.3,true,false,true,false,0,3,crisis
1030,Zimbabwe,1985,1.6299999999999997e-26,false,false,0.0,8.3,true,false,false,false,0,2,no_crisis
1031,Zimbabwe,1986,1.6799999999999998e-26,false,false,0.0,14.5,true,false,false,false,0,3,no_crisis
1032,Zimbabwe,1987,1.6e-26,false,false,0.0,12.5,true,false,false,false,0,3,no_crisis
1033,Zimbabwe,1988,1.93e-26,false,false,0.0,7.4,true,false,false,false,0,2,crisis
1034,Zimbabwe,1989,2.22e-26,false,false,0.0,12.8,true,false,false,false,0,3,crisis
1035,Zimbabwe,1990,2.61e-26,false,false,0.0,17.4,true,false,false,false,0,3,crisis
1036,Zimbabwe,1991,5.04e-26,false,false,0.0,24.0,true,false,true,false,0,3,crisis
1037,Zimbabwe,1992,5.37e-26,false,false,0.0,41.6,true,false,true,false,0,3,no_crisis
1038,Zimbabwe,1993,6.809999999999999e-26,false,false,0.0,28.2,true,false,true,false,0,3,crisis
1039,Zimbabwe,1994,8.38e-26,false,false,0.0,21.11354311,true,false,true,false,0,3,crisis
1040,Zimbabwe,1995,9.31e-26,false,false,0.0,25.80873955,true,true,true,true,0,3,no_crisis
1041,Zimbabwe,1996,1.0800000000000002e-25,false,false,0.0,16.40028408,true,true,false,true,0,3,crisis
1042,Zimbabwe,1997,1.8299999999999999e-25,false,false,0.0,20.0650384,true,true,true,true,0,3,crisis
1043,Zimbabwe,1998,3.7099999999999996e-25,false,false,0.0,46.61127497,true,true,true,true,0,3,crisis
1044,Zimbabwe,1999,3.7200000000000005e-25,false,false,0.0,56.92320336,true,true,true,true,0,3,no_crisis
1045,Zimbabwe,2000,5.5e-25,true,true,0.0,55.20369616,true,true,true,true,0,3,crisis
1046,Zimbabwe,2001,5.51e-25,true,true,0.0,112.1184112,true,true,true,true,0,3,no_crisis
1047,Zimbabwe,2002,5.5e-25,true,true,0.0,198.928606,true,true,true,true,0,3,no_crisis
1048,Zimbabwe,2003,7.95e-24,true,true,0.0,598.7447505,true,true,true,true,0,3,crisis
1049,Zimbabwe,2004,5.600000000000001e-23,true,true,0.0,132.7467739,true,true,true,true,0,3,crisis
1050,Zimbabwe,2005,8.46e-22,true,true,0.0,585.8443656000001,true,true,true,true,0,3,crisis
1051,Zimbabwe,2006,3e-19,true,true,0.0,1281.113605,true,true,true,true,0,3,crisis
1052,Zimbabwe,2007,1.8999999999999998e-16,true,true,0.0,66279.89237,true,true,true,true,0,3,crisis
1053,Zimbabwe,2008,0.002,true,true,0.0,21989695.22,true,true,true,true,0,3,crisis
1054,Zimbabwe,2009,354.8,true,true,0.0,-7.67,true,true,false,true,3,0,crisis
1055,Zimbabwe,2010,378.2,true,true,0.0,3.217,true,false,false,false,3,1,no_crisis
1056,Zimbabwe,2011,361.9,true,true,0.0,4.92,true,false,false,false,3,1,no_crisis
1057,Zimbabwe,2012,361.9,true,true,0.0,3.72,true,false,false,false,3,1,no_crisis
1058,Zimbabwe,2013,361.9,true,true,0.0,1.632,true,false,false,false,3,0,no_crisis
